/home/srr/ObjectDetectionData/TareksFatData/frame0099.jpg 1 0 0 63 121
/home/srr/ObjectDetectionData/TareksFatData/frame0001aaaaa.jpg 1 0 0 72 125
/home/srr/ObjectDetectionData/TareksFatData/frame0004.jpg 1 0 0 34 61
/home/srr/ObjectDetectionData/TareksFatData/frame0011aaaa.jpg 1 0 0 61 105
/home/srr/ObjectDetectionData/TareksFatData/frame0004aaaa.jpg 1 0 0 68 122
/home/srr/ObjectDetectionData/TareksFatData/frame0031-1.jpg 1 0 0 35 59
/home/srr/ObjectDetectionData/TareksFatData/frame0002.jpg 1 0 0 36 57
/home/srr/ObjectDetectionData/TareksFatData/frame00042aaaa.jpg 1 0 0 54 85
/home/srr/ObjectDetectionData/TareksFatData/frame0050.jpg 1 0 0 42 79
/home/srr/ObjectDetectionData/TareksFatData/frame0001.jpg 1 0 0 37 55
/home/srr/ObjectDetectionData/TareksFatData/suckitmoretarek.jpg 1 0 0 52 88
/home/srr/ObjectDetectionData/TareksFatData/frame0s002.jpg 1 0 0 65 119
/home/srr/ObjectDetectionData/TareksFatData/frame0000.jpg 1 0 0 34 54
/home/srr/ObjectDetectionData/TareksFatData/frame0008aaaaa.jpg 1 0 0 54 91
/home/srr/ObjectDetectionData/TareksFatData/frame0000sasd.jpg 1 0 0 77 134
/home/srr/ObjectDetectionData/TareksFatData/frame0003.jpg 1 0 0 35 59
/home/srr/ObjectDetectionData/TareksFatData/frame0047.jpg 1 0 0 57 111
/home/srr/ObjectDetectionData/TareksFatData/frame0024-1.jpg 1 0 0 46 74
/home/srr/ObjectDetectionData/TareksFatData/frame0059.jpg 1 0 0 34 61
/home/srr/ObjectDetectionData/TareksFatData/frame0001asdas.jpg 1 0 0 58 107
/home/srr/ObjectDetectionData/TareksFatData/frame0007aaaa.jpg 1 0 0 57 104
/home/srr/ObjectDetectionData/TareksFatData/frame0011.jpg 1 0 0 62 106
/home/srr/ObjectDetectionData/TareksFatData/frame0048.jpg 1 0 0 47 86
/home/srr/ObjectDetectionData/TareksFatData/frame0006.jpg 1 0 0 36 60
/home/srr/ObjectDetectionData/TareksFatData/frame0002dsf.jpg 1 0 0 68 107
/home/srr/ObjectDetectionData/TareksFatData/frame0017.jpg 1 0 0 47 79
/home/srr/ObjectDetectionData/TareksFatData/frame0009aaaa.jpg 1 0 0 59 108
/home/srr/ObjectDetectionData/TareksFatData/suckittarek.jpg 1 0 0 36 60
/home/srr/ObjectDetectionData/TareksFatData/frame0044.jpg 1 0 0 67 112
/home/srr/ObjectDetectionData/TareksFatData/framet0001.jpg 1 0 0 58 107
/home/srr/ObjectDetectionData/TareksFatData/frame0010-1.jpg 1 0 0 32 53
/home/srr/ObjectDetectionData/TareksFatData/frame00121221323.jpg 1 0 0 78 124
/home/srr/ObjectDetectionData/TareksFatData/frame000012aaaa.jpg 1 0 0 53 73
/home/srr/ObjectDetectionData/TareksFatData/frame0049.jpg 1 0 0 48 78
/home/srr/ObjectDetectionData/TareksFatData/frame0015aaa.jpg 1 0 0 78 124
/home/srr/ObjectDetectionData/TareksFatData/frame0017-1.jpg 1 0 0 31 52
/home/srr/ObjectDetectionData/TareksFatData/frame0012.jpg 1 0 0 53 95
/home/srr/ObjectDetectionData/TareksFatData/frame0056.jpg 1 0 0 22 40
/home/srr/ObjectDetectionData/TareksFatData/frame0054.jpg 1 0 0 46 82
/home/srr/ObjectDetectionData/TareksFatData/frame0045-1.jpg 1 0 0 52 72
/home/srr/ObjectDetectionData/TareksFatData/frame0010aaaa.jpg 1 0 0 64 109
/home/srr/ObjectDetectionData/TareksFatData/frame0044-1.jpg 1 0 0 40 63
/home/srr/ObjectDetectionData/TareksFatData/frame0041-1.jpg 1 0 0 36 57
/home/srr/ObjectDetectionData/TareksFatData/frame0038-1.jpg 1 0 0 34 56
/home/srr/ObjectDetectionData/TareksFatData/frame0009-1.jpg 1 0 0 31 47
/home/srr/ObjectDetectionData/TareksFatData/frame0060.jpg 1 0 0 38 67
/home/srr/ObjectDetectionData/TareksFatData/frame0033-1.jpg 1 0 0 37 56
/home/srr/ObjectDetectionData/TareksFatData/frame0053.jpg 1 0 0 46 82
/home/srr/ObjectDetectionData/TareksFatData/frame0018.jpg 1 0 0 43 82
/home/srr/ObjectDetectionData/TareksFatData/frame0032-1.jpg 1 0 0 32 58
/home/srr/ObjectDetectionData/TareksFatData/frame0034-1.jpg 1 0 0 34 60
/home/srr/ObjectDetectionData/TareksFatData/frame0009.jpg 1 0 0 52 76
/home/srr/ObjectDetectionData/TareksFatData/frame0016.jpg 1 0 0 46 84
/home/srr/ObjectDetectionData/TareksFatData/frame00053aaaa.jpg 1 0 0 60 80
/home/srr/ObjectDetectionData/TareksFatData/frame0021.jpg 1 0 0 49 87
/home/srr/ObjectDetectionData/TareksFatData/frame0001aaasd.jpg 1 0 0 63 109
/home/srr/ObjectDetectionData/TareksFatData/frame0045.jpg 1 0 0 58 114
/home/srr/ObjectDetectionData/TareksFatData/frame0058.jpg 1 0 0 28 47
/home/srr/ObjectDetectionData/TareksFatData/frame0016aaa.jpg 1 0 0 77 132
/home/srr/ObjectDetectionData/TareksFatData/frame0000aaaaa.jpg 1 0 0 71 129
/home/srr/ObjectDetectionData/TareksFatData/frame0039-1.jpg 1 0 0 35 61
/home/srr/ObjectDetectionData/TareksFatData/frame0012aaaa.jpg 1 0 0 67 103
/home/srr/ObjectDetectionData/TareksFatData/frame0007-1.jpg 1 0 0 29 52
/home/srr/ObjectDetectionData/TareksFatData/frame0046.jpg 1 0 0 58 112
/home/srr/ObjectDetectionData/TareksFatData/frame00032aaaa.jpg 1 0 0 65 103
/home/srr/ObjectDetectionData/TareksFatData/frame0005.jpg 1 0 0 33 61
/home/srr/ObjectDetectionData/TareksFatData/frame0006-1.jpg 1 0 0 28 53
/home/srr/ObjectDetectionData/TareksFatData/frame0055.jpg 1 0 0 23 40
/home/srr/ObjectDetectionData/TareksFatData/frame0057.jpg 1 0 0 24 45
/home/srr/ObjectDetectionData/TareksFatData/frame0008.jpg 1 0 0 43 71
/home/srr/ObjectDetectionData/TareksFatData/frame0023-1.jpg 1 0 0 34 56
/home/srr/ObjectDetectionData/TareksFatData/frame0007.jpg 1 0 0 42 66
/home/srr/ObjectDetectionData/TareksFatData/frame0008-1.jpg 1 0 0 28 51
