/home/srr/ObjectDetectionData/samplesTrans/2013-03-12-154753_1.png 1 0 0 135 136
/home/srr/ObjectDetectionData/samplesTrans/T2.png 1 0 0 326 310
/home/srr/ObjectDetectionData/samplesTrans/T4.png 1 0 0 300 305
/home/srr/ObjectDetectionData/samplesTrans/T15.png 1 0 0 311 311
/home/srr/ObjectDetectionData/samplesTrans/T11.png 1 0 0 295 288
/home/srr/ObjectDetectionData/samplesTrans/2013-03-12-154807.png 1 0 0 131 130
/home/srr/ObjectDetectionData/samplesTrans/T10.png 1 0 0 312 301
/home/srr/ObjectDetectionData/samplesTrans/T7.png 1 0 0 370 356
/home/srr/ObjectDetectionData/samplesTrans/2013-03-12-154816.png 1 0 0 142 135
/home/srr/ObjectDetectionData/samplesTrans/T13.png 1 0 0 320 309
/home/srr/ObjectDetectionData/samplesTrans/T5.png 1 0 0 322 319
/home/srr/ObjectDetectionData/samplesTrans/T12.png 1 0 0 321 320
/home/srr/ObjectDetectionData/samplesTrans/T16.png 1 0 0 298 299
/home/srr/ObjectDetectionData/samplesTrans/2013-03-12-154824.png 1 0 0 142 139
/home/srr/ObjectDetectionData/samplesTrans/T2013-03-09-210554_1.png 1 0 0 328 311
/home/srr/ObjectDetectionData/samplesTrans/T8.png 1 0 0 388 377
/home/srr/ObjectDetectionData/samplesTrans/2013-03-12-154842.png 1 0 0 144 140
/home/srr/ObjectDetectionData/samplesTrans/T6.png 1 0 0 343 350
/home/srr/ObjectDetectionData/samplesTrans/T14.png 1 0 0 296 293
/home/srr/ObjectDetectionData/samplesTrans/T9.png 1 0 0 350 348
/home/srr/ObjectDetectionData/samplesTrans/T3.png 1 0 0 294 299
/home/srr/ObjectDetectionData/samplesTrans/2013-03-12-154833.png 1 0 0 139 139
