/home/srr/ObjectDetectionData/samplesTransBlur/B_11.png 1 0 0 296 293
/home/srr/ObjectDetectionData/samplesTransBlur/B_15.png 1 0 0 328 311
/home/srr/ObjectDetectionData/samplesTransBlur/B_23.png 1 0 0 323 322
/home/srr/ObjectDetectionData/samplesTransBlur/B_7.png 1 0 0 312 301
/home/srr/ObjectDetectionData/samplesTransBlur/B_8.png 1 0 0 295 288
/home/srr/ObjectDetectionData/samplesTransBlur/B_5.png 1 0 0 139 139
/home/srr/ObjectDetectionData/samplesTransBlur/B_19.png 1 0 0 343 350
/home/srr/ObjectDetectionData/samplesTransBlur/B_6.png 1 0 0 144 140
/home/srr/ObjectDetectionData/samplesTransBlur/B_18.png 1 0 0 322 319
/home/srr/ObjectDetectionData/samplesTransBlur/B_13.png 1 0 0 298 299
/home/srr/ObjectDetectionData/samplesTransBlur/B_16.png 1 0 0 294 299
/home/srr/ObjectDetectionData/samplesTransBlur/B_14.png 1 0 0 326 310
/home/srr/ObjectDetectionData/samplesTransBlur/B_2.png 1 0 0 131 130
/home/srr/ObjectDetectionData/samplesTransBlur/B_20.png 1 0 0 370 356
/home/srr/ObjectDetectionData/samplesTransBlur/B_4.png 1 0 0 142 139
/home/srr/ObjectDetectionData/samplesTransBlur/B_25.png 1 0 0 297 295
/home/srr/ObjectDetectionData/samplesTransBlur/B_9.png 1 0 0 321 320
/home/srr/ObjectDetectionData/samplesTransBlur/B_1.png 1 0 0 135 136
/home/srr/ObjectDetectionData/samplesTransBlur/B_27.png 1 0 0 270 270
/home/srr/ObjectDetectionData/samplesTransBlur/B_24.png 1 0 0 275 275
/home/srr/ObjectDetectionData/samplesTransBlur/B_21.png 1 0 0 388 377
/home/srr/ObjectDetectionData/samplesTransBlur/B_22.png 1 0 0 350 348
/home/srr/ObjectDetectionData/samplesTransBlur/B_26.png 1 0 0 271 277
/home/srr/ObjectDetectionData/samplesTransBlur/B_17.png 1 0 0 300 305
/home/srr/ObjectDetectionData/samplesTransBlur/B_3.png 1 0 0 142 135
/home/srr/ObjectDetectionData/samplesTransBlur/B_10.png 1 0 0 320 309
/home/srr/ObjectDetectionData/samplesTransBlur/B_12.png 1 0 0 311 311
