/home/srr/ObjectDetectionData/pScrop/438.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/159.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/332.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/331.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/139.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/493.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/115.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/339.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/487.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/136.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/401.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/16.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/143.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/246.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/469.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/47.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/9.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/454.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/165.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/313.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/158.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/73.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/310.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/396.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/268.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/371.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/141.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/194.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/178.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/13.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/91.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/318.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/492.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/169.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/162.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/254.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/208.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/105.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/263.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/45.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/411.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/288.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/82.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/319.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/346.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/209.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/202.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/367.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/491.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/125.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/206.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/414.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/468.png 1 0 0 350 350
/home/srr/ObjectDetectionData/pScrop/29.png 1 0 0 350 350
